CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,TenureByAge
672,0,0,28,4,167268.98,1,1,1,169469.3,0,0.14285714285714285
580,2,0,45,8,103741.14,1,1,0,47428.73,1,0.17777777777777778
568,1,0,39,5,0.0,2,1,1,129569.92,0,0.1282051282051282
718,1,0,45,3,105266.32,2,1,1,193724.51,0,0.06666666666666667
784,2,0,28,2,109960.06,2,1,1,170829.87,0,0.07142857142857142
508,0,1,43,9,0.0,1,1,0,103726.71,0,0.20930232558139536
655,0,0,28,10,0.0,2,0,1,126565.21,0,0.35714285714285715
427,0,0,29,1,141325.56,1,1,1,93839.3,0,0.034482758620689655
711,0,1,32,1,0.0,2,1,0,126188.42,0,0.03125
594,0,1,49,4,0.0,2,1,1,23631.55,0,0.08163265306122448
731,0,0,33,4,0.0,2,1,1,74945.11,0,0.12121212121212122
504,0,1,32,8,206663.75,1,0,0,16281.94,0,0.25
608,2,0,23,8,197715.93,2,1,1,116124.28,0,0.34782608695652173
810,0,0,32,9,120879.73,2,0,1,78896.59,0,0.28125
814,0,0,49,8,0.0,2,0,0,157822.54,0,0.16326530612244897
546,1,0,25,7,127728.24,2,1,1,105279.74,0,0.28
542,0,1,59,2,68892.77,2,1,0,7905.06,1,0.03389830508474576
678,0,0,40,1,0.0,2,1,1,187343.4,0,0.025
682,2,1,38,1,116520.28,1,1,1,49833.5,1,0.02631578947368421
846,0,1,37,6,127103.97,1,1,1,41516.44,0,0.16216216216216217
622,2,0,42,9,115766.26,1,0,0,72155.85,1,0.21428571428571427
555,2,1,62,10,114822.64,1,0,1,8444.5,0,0.16129032258064516
793,0,0,35,2,0.0,2,1,1,79704.12,0,0.05714285714285714
560,0,1,27,5,0.0,2,1,0,131919.48,0,0.18518518518518517
436,2,0,45,3,104339.11,2,1,1,183540.22,1,0.06666666666666667
559,1,0,38,3,145874.35,1,1,0,56311.39,1,0.07894736842105263
600,1,0,36,4,0.0,2,1,0,143635.36,0,0.1111111111111111
582,1,0,33,6,0.0,2,0,1,72970.93,0,0.18181818181818182
850,1,0,41,8,132838.07,1,1,1,175347.28,0,0.1951219512195122
668,2,1,37,6,167864.4,1,1,0,115638.29,0,0.16216216216216217
685,2,1,44,2,119657.53,1,1,0,145387.05,1,0.045454545454545456
730,0,1,22,9,65763.57,1,1,1,145792.01,0,0.4090909090909091
443,2,0,50,3,117206.3,1,1,0,42840.18,1,0.06
458,1,1,35,5,166492.48,1,1,0,135287.74,0,0.14285714285714285
718,0,1,25,4,108691.95,1,1,0,63030.97,0,0.16
504,1,0,40,5,0.0,2,0,0,146703.36,0,0.125
666,0,1,34,9,115897.12,1,1,1,25095.03,0,0.2647058823529412
640,2,1,46,5,107978.4,2,1,0,155876.06,0,0.10869565217391304
501,2,0,24,4,130806.42,2,1,0,80241.14,0,0.16666666666666666
824,0,0,26,7,146266.0,1,1,0,21903.62,1,0.2692307692307692
713,0,1,32,1,117094.02,1,0,0,149558.83,1,0.03125
677,0,0,46,2,57037.74,1,1,1,158531.01,0,0.043478260869565216
576,0,0,36,6,0.0,2,1,1,48314.0,0,0.16666666666666666
625,2,0,56,0,148507.24,1,1,0,46824.08,1,0.0
724,0,1,28,5,0.0,1,1,0,59351.68,0,0.17857142857142858
581,0,0,41,8,0.0,2,0,0,29737.14,0,0.1951219512195122
758,2,1,23,5,122739.1,1,1,0,102460.84,1,0.21739130434782608
655,0,1,34,3,0.0,2,1,0,159638.77,0,0.08823529411764706
601,0,0,41,1,123971.16,1,0,1,172814.99,0,0.024390243902439025
760,0,0,34,2,0.0,2,1,0,164162.44,0,0.058823529411764705
555,1,0,33,1,56084.69,2,0,0,178798.13,0,0.030303030303030304
615,2,1,33,3,137657.25,2,1,1,171657.57,0,0.09090909090909091
668,2,0,34,5,80242.37,2,0,0,56780.97,0,0.14705882352941177
426,0,0,34,9,0.0,2,1,0,107876.91,0,0.2647058823529412
600,0,0,49,7,90218.9,1,1,0,91347.76,0,0.14285714285714285
766,0,1,52,7,92510.9,2,0,1,66193.61,0,0.1346153846153846
560,1,1,26,3,116576.45,1,1,0,157567.37,0,0.11538461538461539
507,2,0,31,2,134237.07,1,1,1,166423.66,1,0.06451612903225806
687,0,1,31,2,0.0,2,0,1,145411.39,0,0.06451612903225806
567,0,0,42,2,0.0,2,1,1,167984.61,0,0.047619047619047616
603,0,1,34,9,0.0,2,1,0,167916.35,0,0.2647058823529412
828,0,0,34,8,129433.34,2,0,0,38131.77,0,0.23529411764705882
548,0,1,37,9,0.0,2,0,0,98029.58,0,0.24324324324324326
731,1,1,37,1,128932.4,1,1,1,180712.52,0,0.02702702702702703
702,0,0,45,9,74989.58,1,1,1,171014.69,0,0.2
795,1,0,29,4,0.0,2,0,0,155711.64,0,0.13793103448275862
610,2,1,69,5,86038.21,3,0,0,192743.06,1,0.07246376811594203
751,2,0,34,9,108513.25,2,1,1,27097.82,0,0.2647058823529412
778,0,0,24,4,0.0,2,1,1,162809.2,0,0.16666666666666666
592,2,0,36,10,123187.51,1,0,1,146111.35,0,0.2777777777777778
675,2,0,42,2,92616.64,2,1,0,8567.18,0,0.047619047619047616
630,1,1,49,1,0.0,2,0,1,162858.29,0,0.02040816326530612
694,0,0,47,4,0.0,2,1,0,197528.62,0,0.0851063829787234
652,2,0,35,7,104015.54,2,1,1,55207.88,0,0.2
682,0,0,44,3,115282.3,1,0,0,23766.4,0,0.06818181818181818
681,2,0,38,6,181804.34,2,1,1,57517.71,0,0.15789473684210525
724,0,1,40,6,110054.45,1,1,1,86950.72,0,0.15
498,0,0,34,2,0.0,2,1,1,148528.24,0,0.058823529411764705
711,1,0,38,3,128718.78,1,0,0,114793.45,0,0.07894736842105263
655,1,1,56,5,0.0,2,1,1,41782.7,0,0.08928571428571429
585,0,1,28,6,105795.9,1,1,1,41219.09,0,0.21428571428571427
818,0,1,49,2,0.0,1,0,1,192298.84,1,0.04081632653061224
666,0,0,40,5,0.0,2,1,0,147878.05,0,0.125
630,0,1,26,5,0.0,2,1,0,182612.38,0,0.19230769230769232
641,2,0,32,5,122947.92,1,1,1,99154.86,0,0.15625
738,2,1,40,1,115409.18,2,0,0,180456.8,0,0.025
602,0,0,49,0,191808.73,1,0,0,97640.2,0,0.0
718,0,1,49,10,0.0,1,1,0,184474.72,1,0.20408163265306123
658,1,1,31,2,36566.96,1,1,0,103644.98,1,0.06451612903225806
611,0,0,64,9,0.0,2,1,1,53277.15,0,0.140625
601,0,1,43,2,0.0,1,1,0,49713.87,1,0.046511627906976744
709,1,1,35,1,111827.27,2,1,0,12674.68,0,0.02857142857142857
655,0,1,51,3,0.0,2,0,1,15801.02,0,0.058823529411764705
576,1,0,33,3,0.0,2,0,1,190112.05,0,0.09090909090909091
802,1,0,41,5,0.0,2,1,1,134626.3,0,0.12195121951219512
619,0,1,42,2,0.0,1,1,1,101348.88,1,0.047619047619047616
799,0,1,22,8,174185.98,2,0,1,192633.85,0,0.36363636363636365
666,2,0,71,1,53013.29,2,1,1,112222.64,0,0.014084507042253521
735,0,0,73,9,0.0,1,1,1,114283.33,0,0.1232876712328767
497,1,0,44,2,121250.04,1,0,1,79691.4,0,0.045454545454545456
574,0,1,39,2,122524.61,2,1,0,88463.63,0,0.05128205128205128
749,1,1,46,9,66582.81,1,1,0,78753.12,1,0.1956521739130435
731,2,0,35,2,127862.93,2,1,0,139083.7,0,0.05714285714285714
660,0,0,38,4,0.0,2,0,0,88080.43,0,0.10526315789473684
413,0,0,34,9,0.0,2,0,0,6534.18,0,0.2647058823529412
541,0,0,36,5,0.0,2,1,0,124795.84,0,0.1388888888888889
703,1,0,58,4,92930.92,1,0,1,85148.78,0,0.06896551724137931
746,1,0,24,10,68781.82,1,0,1,47997.39,0,0.4166666666666667
581,0,0,31,3,0.0,2,0,0,89040.61,0,0.0967741935483871
709,2,1,39,9,124723.92,1,1,0,73641.86,0,0.23076923076923078
593,2,1,38,5,142658.04,2,0,1,135337.11,0,0.13157894736842105
633,0,0,61,3,157201.48,1,0,1,50368.63,0,0.04918032786885246
755,0,1,29,4,148654.84,2,1,1,28805.09,0,0.13793103448275862
605,0,1,64,2,129555.7,1,1,1,13601.79,0,0.03125
730,0,1,36,8,148749.29,2,1,0,91830.75,0,0.2222222222222222
619,0,1,48,4,0.0,1,0,0,18094.96,1,0.08333333333333333
562,0,1,51,7,122822.0,2,0,0,32626.21,0,0.13725490196078433
680,1,1,37,6,124140.57,2,1,0,92826.35,0,0.16216216216216217
641,0,0,31,10,155978.17,1,1,0,91510.71,0,0.3225806451612903
568,0,1,47,7,0.0,2,1,1,45978.39,0,0.14893617021276595
728,1,1,43,8,128412.61,1,0,1,139024.31,0,0.18604651162790697
574,2,1,43,3,141349.43,1,1,1,100187.43,0,0.06976744186046512
656,0,0,38,10,0.0,1,1,1,136521.82,0,0.2631578947368421
608,0,0,31,7,79962.92,2,1,0,60901.72,0,0.22580645161290322
583,0,1,57,3,238387.56,1,0,1,147964.99,1,0.05263157894736842
610,0,0,33,4,111582.11,1,0,0,113943.17,0,0.12121212121212122
757,0,0,28,3,75381.15,1,1,1,199727.72,0,0.10714285714285714
480,0,1,42,1,152160.21,2,1,0,101778.9,0,0.023809523809523808
560,0,1,35,1,0.0,2,1,0,3701.63,0,0.02857142857142857
555,2,0,48,3,142055.41,2,0,1,79134.78,0,0.0625
531,2,1,64,2,175754.87,2,1,1,60721.4,0,0.03125
656,1,0,47,1,0.0,2,1,1,197961.93,0,0.02127659574468085
395,2,1,34,5,106011.59,1,1,1,17376.57,1,0.14705882352941177
623,0,1,37,4,140211.88,1,1,1,93832.33,0,0.10810810810810811
414,1,0,60,3,0.0,2,1,1,93844.82,0,0.05
721,0,1,37,1,0.0,2,1,0,70810.8,0,0.02702702702702703
850,1,1,39,10,0.0,2,1,1,143030.09,0,0.2564102564102564
622,0,1,31,1,89688.94,1,1,1,152305.47,0,0.03225806451612903
526,2,0,50,5,124233.24,1,0,1,159456.87,1,0.1
573,0,1,23,2,0.0,1,1,0,122964.18,0,0.08695652173913043
617,0,0,41,7,0.0,2,0,1,14496.67,0,0.17073170731707318
635,0,0,27,3,127009.83,1,1,0,161909.95,0,0.1111111111111111
720,1,0,31,4,141356.47,1,0,0,137985.69,0,0.12903225806451613
692,0,0,27,1,125547.53,1,0,0,7900.46,0,0.037037037037037035
628,2,1,30,9,132351.29,2,1,1,74169.13,0,0.3
850,0,0,30,6,86449.39,1,1,1,188809.23,0,0.2
577,1,1,40,1,0.0,2,1,1,108787.0,0,0.025
603,0,0,45,9,0.0,1,0,0,148516.79,0,0.2
693,0,0,41,4,0.0,2,0,0,156381.47,0,0.0975609756097561
653,0,0,43,0,0.0,2,1,0,27862.58,0,0.0
542,1,0,35,2,174894.53,1,1,1,22314.55,0,0.05714285714285714
850,1,0,36,6,0.0,2,0,1,41291.05,0,0.16666666666666666
518,0,0,38,3,90957.81,1,0,1,162304.59,0,0.07894736842105263
640,1,1,32,6,118879.35,2,1,1,19131.71,0,0.1875
777,0,1,42,5,147531.82,1,1,1,38819.45,0,0.11904761904761904
670,2,0,43,9,111677.88,1,1,0,178827.3,1,0.20930232558139536
561,0,0,33,6,0.0,2,0,0,173680.39,0,0.18181818181818182
587,0,0,40,2,0.0,4,0,1,106174.7,1,0.05
653,1,1,27,6,107751.68,2,1,1,33389.42,0,0.2222222222222222
817,2,1,46,0,89087.89,1,0,1,87941.85,1,0.0
774,0,1,26,5,0.0,2,1,1,64716.08,0,0.19230769230769232
659,1,0,32,3,107594.11,2,1,1,102416.84,0,0.09375
811,0,0,30,6,0.0,2,1,1,180591.32,0,0.2
586,0,0,51,2,138553.57,1,1,1,92406.22,0,0.0392156862745098
777,2,0,44,3,124655.59,2,0,1,79792.3,0,0.06818181818181818
667,0,0,44,8,122277.87,1,1,1,91810.71,0,0.18181818181818182
791,0,0,37,2,163789.49,2,1,0,75832.53,0,0.05405405405405406
539,0,0,39,3,139153.68,2,1,0,147662.33,0,0.07692307692307693
717,0,0,38,7,0.0,2,1,1,158580.05,0,0.18421052631578946
730,1,0,62,2,0.0,2,1,1,186489.95,0,0.03225806451612903
662,1,1,35,6,0.0,2,0,0,2423.9,1,0.17142857142857143
710,2,1,30,10,133537.1,2,1,0,155593.74,0,0.3333333333333333
516,0,0,27,9,0.0,1,1,0,142680.64,1,0.3333333333333333
521,0,0,22,5,0.0,2,1,1,99828.45,0,0.22727272727272727
850,2,0,37,9,122506.38,1,0,1,199693.84,1,0.24324324324324326
795,2,1,56,9,94348.94,1,1,0,29239.29,1,0.16071428571428573
850,0,1,42,8,0.0,1,1,0,19632.64,1,0.19047619047619047
712,0,0,23,2,0.0,2,0,1,66795.78,0,0.08695652173913043
485,0,0,37,5,0.0,2,0,1,170226.47,0,0.13513513513513514
793,1,0,25,3,100913.57,1,0,0,10579.72,0,0.12
617,1,1,37,9,101707.8,1,1,0,123866.28,0,0.24324324324324326
792,0,1,42,2,0.0,2,1,0,92664.09,0,0.047619047619047616
571,2,0,33,3,71843.15,1,1,0,26772.04,0,0.09090909090909091
672,2,1,21,3,165878.76,2,1,1,164537.17,0,0.14285714285714285
549,2,0,34,6,204017.4,2,1,0,109538.35,0,0.17647058823529413
590,0,0,32,5,0.0,2,1,0,59249.83,0,0.15625
499,0,1,28,4,141792.61,1,1,1,22001.91,0,0.14285714285714285
719,1,1,40,9,0.0,2,1,0,182224.14,0,0.225
642,1,1,36,6,0.0,2,1,1,97938.59,0,0.16666666666666666
499,2,1,55,4,126817.65,2,1,0,123269.71,0,0.07272727272727272
647,2,0,35,3,192407.97,1,1,1,40145.28,0,0.08571428571428572
636,1,1,32,8,0.0,2,1,0,138555.46,0,0.25
511,1,1,40,1,0.0,1,1,1,184118.73,0,0.025
850,2,0,28,2,101100.22,2,1,1,35337.31,0,0.07142857142857142
597,1,1,30,2,119370.11,1,1,1,182726.22,1,0.06666666666666667
733,0,0,42,9,150507.21,1,0,1,169964.12,0,0.21428571428571427
687,1,0,38,8,69434.4,2,1,1,66580.13,1,0.21052631578947367
671,2,0,28,8,119859.52,2,1,0,125422.66,0,0.2857142857142857
711,1,0,32,5,0.0,2,1,1,147720.27,0,0.15625
653,2,0,41,1,104584.11,1,1,0,15126.32,1,0.024390243902439025
621,1,0,34,8,0.0,1,0,0,47972.65,0,0.23529411764705882
665,0,1,40,6,0.0,1,1,1,161848.03,0,0.15
576,0,0,39,1,0.0,2,1,1,68814.23,0,0.02564102564102564
607,0,1,21,0,0.0,2,1,0,116106.52,0,0.0
567,0,1,38,1,125877.65,2,1,1,107841.77,0,0.02631578947368421
706,0,0,18,2,176139.5,2,1,0,129654.22,0,0.1111111111111111
434,2,0,71,9,119496.87,1,1,0,125848.88,0,0.1267605633802817
702,0,0,37,10,150525.8,1,1,1,94728.49,0,0.2702702702702703
627,2,0,30,6,112372.96,1,1,1,118029.09,0,0.2
559,1,1,40,7,144470.77,1,1,1,18917.95,0,0.175
621,1,0,42,8,68683.68,1,1,1,74157.71,0,0.19047619047619047
746,0,1,34,4,0.0,1,0,1,65166.6,0,0.11764705882352941
595,2,1,32,0,92466.21,1,1,0,4721.3,0,0.0
734,0,1,40,9,176914.8,1,1,1,12799.23,0,0.225
586,2,0,34,9,74309.81,1,1,0,15034.93,0,0.2647058823529412
648,0,0,34,0,0.0,1,1,1,167931.81,0,0.0
506,1,0,50,3,0.0,2,1,0,12016.79,0,0.06
587,0,0,33,8,148163.57,1,0,0,122925.4,0,0.24242424242424243
712,0,1,37,1,106881.5,2,0,0,169386.81,0,0.02702702702702703
720,1,0,21,2,123200.78,1,1,1,180712.28,0,0.09523809523809523
728,1,1,43,5,0.0,1,1,1,120088.17,0,0.11627906976744186
444,0,1,45,4,0.0,2,1,0,161653.5,1,0.08888888888888889
758,0,0,26,4,155739.76,1,1,0,171552.02,0,0.15384615384615385
571,0,1,30,4,85755.86,1,1,0,145115.95,0,0.13333333333333333
743,0,0,23,3,110203.77,1,1,0,95583.45,0,0.13043478260869565
807,2,1,31,1,93460.47,2,0,0,172782.69,0,0.03225806451612903
798,0,0,28,3,0.0,2,1,0,2305.27,0,0.10714285714285714
619,2,1,33,3,100488.92,2,0,1,36446.74,0,0.09090909090909091
590,0,0,43,8,0.0,2,1,1,143628.31,0,0.18604651162790697
698,0,1,46,0,0.0,2,1,1,125962.02,0,0.0
566,2,0,65,4,120100.41,1,1,0,107563.16,1,0.06153846153846154
619,1,0,34,1,0.0,1,1,0,139919.38,0,0.029411764705882353
581,2,1,38,3,135157.05,1,1,1,32919.42,0,0.07894736842105263
701,2,0,41,0,150844.94,1,0,1,127623.36,0,0.0
657,1,1,27,8,0.0,2,0,0,6468.24,0,0.2962962962962963
776,2,1,37,1,93124.04,2,1,1,196079.32,0,0.02702702702702703
508,0,1,25,2,111395.53,1,0,1,48197.06,0,0.08
797,0,0,45,8,0.0,1,0,0,125110.02,0,0.17777777777777778
637,0,0,41,2,0.0,2,0,1,102515.42,0,0.04878048780487805
457,0,1,33,7,127837.54,1,0,1,60013.17,0,0.21212121212121213
629,0,0,32,2,0.0,2,0,1,77965.44,0,0.0625
783,2,1,41,5,106640.5,1,1,0,176945.96,0,0.12195121951219512
685,2,0,38,4,111798.06,2,1,1,102184.66,0,0.10526315789473684
631,0,0,32,10,0.0,2,0,1,196342.66,0,0.3125
627,0,0,27,1,62092.9,1,1,1,105887.04,0,0.037037037037037035
581,1,1,44,7,189318.16,2,1,0,45026.23,1,0.1590909090909091
584,1,1,50,1,0.0,1,0,1,152567.75,1,0.02
711,2,1,35,2,133607.75,1,1,1,120586.32,0,0.05714285714285714
496,0,1,41,1,176024.05,2,1,0,182337.98,0,0.024390243902439025
497,2,0,24,6,111769.14,2,1,0,55859.27,0,0.25
676,2,1,26,1,108348.66,1,0,0,60231.74,1,0.038461538461538464
685,1,0,43,4,97392.18,2,1,0,43956.83,0,0.09302325581395349
658,0,1,29,8,0.0,2,0,1,130461.09,0,0.27586206896551724
730,0,1,47,7,0.0,1,1,0,33373.26,1,0.14893617021276595
729,0,1,38,7,0.0,2,0,0,45779.9,0,0.18421052631578946
660,0,0,33,0,72783.42,1,0,0,181051.99,0,0.0
659,0,1,44,9,23503.31,1,0,1,169862.01,1,0.20454545454545456
635,1,0,31,1,0.0,2,1,0,135382.23,0,0.03225806451612903
791,0,0,28,4,0.0,1,1,0,174435.48,0,0.14285714285714285
638,0,1,32,0,0.0,2,1,0,160129.99,0,0.0
617,1,1,46,3,106521.49,1,0,1,86587.37,0,0.06521739130434782
350,2,0,39,0,109733.2,2,0,0,123602.11,1,0.0
642,0,0,30,8,80964.57,2,1,0,174738.2,0,0.26666666666666666
774,1,1,43,1,110646.54,1,0,0,108804.28,0,0.023255813953488372
694,2,0,31,6,109052.59,2,1,1,19448.93,1,0.1935483870967742
736,0,1,30,9,0.0,2,1,0,34180.33,0,0.3
454,2,1,50,10,92895.56,1,1,0,154344.0,1,0.2
726,1,0,30,8,134152.29,1,1,1,147822.44,0,0.26666666666666666
724,0,1,69,5,117866.92,1,1,1,62280.91,0,0.07246376811594203
663,2,0,37,7,143625.83,2,0,1,176487.05,0,0.1891891891891892
494,0,0,25,6,0.0,2,0,1,109988.09,0,0.24
806,0,0,40,5,80613.93,1,1,1,142838.64,0,0.125
657,1,0,40,10,0.0,2,1,1,52990.7,0,0.25
769,0,1,39,8,0.0,1,0,1,21016.0,0,0.20512820512820512
705,2,1,46,4,115518.07,1,0,0,76544.9,1,0.08695652173913043
606,1,0,38,7,128578.52,1,1,1,193878.51,0,0.18421052631578946
685,0,0,23,8,0.0,2,1,1,112239.03,0,0.34782608695652173
579,1,1,59,3,148021.12,1,1,1,74878.22,0,0.05084745762711865
617,0,1,27,4,0.0,2,0,0,190269.21,0,0.14814814814814814
769,0,0,29,8,0.0,2,1,1,172290.61,0,0.27586206896551724
547,2,0,50,3,81290.02,3,0,1,177747.03,1,0.06
703,0,0,50,8,160139.59,2,1,1,79314.1,0,0.16
758,1,0,56,1,0.0,2,1,1,10643.38,0,0.017857142857142856
676,0,0,38,8,0.0,2,1,1,133692.88,0,0.21052631578947367
705,1,0,33,7,68423.89,1,1,1,64872.55,0,0.21212121212121213
586,1,0,29,2,132450.24,1,1,1,36176.63,0,0.06896551724137931
608,2,1,38,8,103653.51,2,1,1,137079.86,0,0.21052631578947367
586,0,0,33,9,0.0,1,1,0,6975.02,0,0.2727272727272727
633,0,1,32,1,104001.38,1,0,1,36642.65,0,0.03125
597,1,0,43,2,85162.26,1,0,1,5104.08,1,0.046511627906976744
850,1,1,23,9,143054.85,1,0,1,62980.96,0,0.391304347826087
682,1,1,59,0,122661.39,1,0,1,84803.76,0,0.0
767,0,0,43,1,76408.85,2,1,0,77837.63,0,0.023255813953488372
578,0,0,46,5,113226.47,1,1,0,56770.76,0,0.10869565217391304
589,0,0,36,8,114435.47,1,1,0,26955.72,0,0.2222222222222222
707,0,1,40,5,0.0,2,1,0,41052.82,0,0.125
675,0,0,28,9,0.0,1,1,0,134110.93,0,0.32142857142857145
632,0,0,41,0,106134.46,1,0,1,105570.39,0,0.0
500,1,0,37,9,125822.21,1,1,0,111698.0,0,0.24324324324324326
825,2,1,35,6,118336.95,1,1,0,26342.33,1,0.17142857142857143
759,1,1,35,7,147936.42,1,1,1,106785.7,0,0.2
727,0,0,47,7,0.0,2,1,0,193305.35,0,0.14893617021276595
689,1,0,73,1,108555.07,1,0,1,167969.15,0,0.0136986301369863
850,0,1,46,2,157866.77,1,1,1,18986.12,0,0.043478260869565216
633,0,0,40,4,150578.0,1,0,1,34670.62,1,0.1
759,0,1,22,5,0.0,1,1,0,22303.17,0,0.22727272727272727
551,1,0,76,2,128410.71,2,1,1,181718.73,0,0.02631578947368421
601,1,1,44,4,0.0,2,1,0,58561.31,0,0.09090909090909091
718,2,0,63,7,123204.88,1,1,1,100538.8,0,0.1111111111111111
623,1,1,50,2,87116.71,1,1,1,104382.11,0,0.04
618,2,1,54,4,118449.21,1,1,1,133573.29,1,0.07407407407407407
699,0,0,53,4,0.0,2,0,1,111307.98,0,0.07547169811320754
594,2,0,41,2,122545.65,2,1,1,42050.24,0,0.04878048780487805
694,0,1,38,5,195926.39,1,1,1,85522.84,0,0.13157894736842105
582,1,0,26,4,65848.36,2,1,0,30149.21,0,0.15384615384615385
749,1,1,28,3,0.0,1,1,0,3408.7,0,0.10714285714285714
816,1,0,67,6,151858.98,1,1,1,72814.31,0,0.08955223880597014
577,0,0,60,10,125389.7,2,1,1,178616.73,0,0.16666666666666666
644,2,1,34,10,122196.99,2,1,1,182099.71,0,0.29411764705882354
573,1,0,44,8,0.0,2,0,0,62424.46,0,0.18181818181818182
767,1,0,37,7,0.0,2,1,1,24734.25,0,0.1891891891891892
651,1,0,45,4,0.0,2,0,0,193009.21,0,0.08888888888888889
603,0,0,31,1,129743.75,1,1,0,109145.2,0,0.03225806451612903
696,0,0,34,9,150856.79,1,0,1,8236.78,0,0.2647058823529412
594,2,0,18,1,132694.73,1,1,0,167689.56,0,0.05555555555555555
583,0,0,27,7,0.0,2,1,0,51285.49,0,0.25925925925925924
599,2,1,49,10,143888.22,2,1,1,166236.38,1,0.20408163265306123
694,0,0,42,3,156864.2,2,0,0,88890.75,0,0.07142857142857142
663,2,1,37,8,155303.71,1,1,0,118716.63,0,0.21621621621621623
551,1,0,27,2,113873.22,1,1,1,85129.77,1,0.07407407407407407
625,0,0,22,9,0.0,2,1,0,157072.91,0,0.4090909090909091
603,1,1,56,5,90778.76,2,1,0,162223.67,1,0.08928571428571429
748,0,1,20,7,0.0,2,0,0,10792.42,0,0.35
724,0,1,32,6,0.0,2,1,1,150026.79,0,0.1875
578,2,0,34,8,147487.23,2,1,0,66680.77,0,0.23529411764705882
467,2,0,51,10,114514.71,2,1,0,177784.68,1,0.19607843137254902
596,0,0,36,2,0.0,2,1,1,12067.39,0,0.05555555555555555
637,1,1,44,0,157622.58,1,1,1,120454.2,0,0.0
773,1,1,39,4,0.0,2,0,1,182081.45,0,0.10256410256410256
799,1,0,35,7,0.0,2,0,1,140780.8,0,0.2
638,0,1,34,7,0.0,2,1,1,198969.78,0,0.20588235294117646
527,0,0,32,0,0.0,1,1,0,109523.88,0,0.0
644,2,1,32,8,141528.88,1,1,1,167087.34,1,0.25
696,0,0,19,1,110928.51,1,1,1,2766.63,0,0.05263157894736842
684,1,0,56,8,78707.16,1,1,1,99398.36,0,0.14285714285714285
582,1,1,46,8,67563.31,1,1,0,44506.09,1,0.17391304347826086
724,2,0,34,6,118235.7,2,0,0,157137.23,0,0.17647058823529413
629,0,1,49,4,0.0,2,1,1,196335.48,0,0.08163265306122448
559,1,0,25,5,0.0,2,1,1,163221.22,0,0.2
562,0,0,42,2,100238.35,1,0,0,86797.41,0,0.047619047619047616
648,2,0,41,5,123049.21,1,0,1,5066.76,0,0.12195121951219512
698,0,0,33,5,135658.73,2,0,1,39755.0,0,0.15151515151515152
850,0,0,39,4,127771.35,2,0,1,151738.54,0,0.10256410256410256
691,0,1,29,9,0.0,2,0,0,199635.93,0,0.3103448275862069
622,0,0,31,7,0.0,1,1,0,35408.77,0,0.22580645161290322
826,0,1,30,5,0.0,2,0,1,157397.57,0,0.16666666666666666
520,0,1,39,6,145644.05,1,0,0,104118.93,0,0.15384615384615385
817,0,0,34,5,129278.43,1,0,0,165562.84,0,0.14705882352941177
529,0,0,46,8,0.0,1,0,0,126511.94,1,0.17391304347826086
686,2,0,29,3,185379.02,1,1,0,64679.07,0,0.10344827586206896
706,2,1,56,3,139603.22,1,1,1,86383.61,0,0.05357142857142857
727,2,0,58,5,106913.43,1,1,0,25881.0,1,0.08620689655172414
607,2,0,29,7,102609.0,1,1,0,163257.44,0,0.2413793103448276
668,2,1,28,1,124511.01,1,0,0,114258.18,0,0.03571428571428571
667,2,1,48,1,97133.92,2,0,0,113316.77,1,0.020833333333333332
673,1,0,40,1,121629.22,1,1,1,3258.6,0,0.025
850,0,0,29,6,0.0,2,1,1,10672.54,0,0.20689655172413793
680,0,0,33,1,123082.08,1,1,0,134960.98,0,0.030303030303030304
612,2,0,30,9,142910.15,1,1,0,105890.55,1,0.3
628,2,1,45,6,53667.44,1,1,0,115022.94,0,0.13333333333333333
520,1,1,35,4,115680.81,1,1,1,90280.7,0,0.11428571428571428
543,0,1,42,5,0.0,2,0,0,101905.34,0,0.11904761904761904
580,2,1,36,6,145387.32,2,1,1,169963.2,1,0.16666666666666666
505,1,1,45,9,131355.3,3,1,0,195395.33,1,0.2
600,1,1,50,6,94684.27,1,1,1,50488.91,0,0.12
670,1,0,43,1,97792.21,1,0,0,120225.62,0,0.023255813953488372
568,1,1,46,3,0.0,2,1,1,29372.62,0,0.06521739130434782
713,0,0,41,3,0.0,2,1,0,55772.04,0,0.07317073170731707
703,0,1,40,7,0.0,2,0,1,122518.5,0,0.175
554,0,1,26,7,92606.86,2,1,0,192709.69,0,0.2692307692307692
767,0,1,44,2,152509.25,1,1,1,136915.15,0,0.045454545454545456
828,1,0,34,9,0.0,2,1,1,81853.98,0,0.2647058823529412
662,0,0,31,3,0.0,2,0,1,27731.05,0,0.0967741935483871
608,0,1,28,9,0.0,2,1,1,125062.02,0,0.32142857142857145
608,1,1,56,5,0.0,2,0,1,153810.41,0,0.08928571428571429
677,0,1,27,2,0.0,2,0,1,114685.92,0,0.07407407407407407
832,1,1,34,6,138190.13,2,0,1,146511.2,0,0.17647058823529413
617,1,0,50,7,0.0,1,1,0,184839.7,1,0.14
649,2,0,78,4,68345.86,2,1,1,142566.75,0,0.05128205128205128
691,0,1,40,0,115465.98,1,1,1,60622.61,0,0.0
542,0,1,42,1,0.0,1,1,1,178256.58,1,0.023809523809523808
